Label,Time (s),Sound pressure level (dB),Music ,Win,Heart rate(bpm),Emotional state
6,342.6241170000 ,-47.8527741500 ,1,1,84,Excited
6,342.7262018000 ,NaN,1,1,84,Excited
6,342.8281807000 ,-56.6298282000 ,1,1,84,Excited
6,342.9307818000 ,-57.4294318300 ,1,1,84,Excited
6,343.0329730000 ,-59.5900583000 ,1,1,84,Excited
6,343.1385386000 ,-61.4468832500 ,1,1,84,Excited
6,343.2428008000 ,-53.1021793400 ,1,1,84,Excited
6,343.3446423000 ,-60.3180884900 ,1,1,84,Excited
6,343.4514205000 ,-60.0684381800 ,1,1,84,Excited
6,343.5574972000 ,-60.9669749300 ,1,1,84,Excited
6,343.6612582000 ,-60.1545784900 ,1,1,84,Excited
6,343.7679205000 ,-60.3973506000 ,1,1,84,Excited
6,343.8741020000 ,-61.7182682200 ,1,1,84,Excited
6,343.9759280000 ,-60.6124493600 ,1,1,84,Excited
6,344.0780127000 ,-62.0378532600 ,1,1,84,Excited
6,344.1847083000 ,-60.6382902000 ,1,1,84,Excited
6,344.2908233000 ,-60.6259868400 ,1,1,84,Excited
6,344.3927920000 ,-57.3106487900 ,1,1,84,Excited
6,344.4948535000 ,-60.8133987400 ,1,1,84,Excited
6,344.6016333000 ,-52.3311976800 ,1,1,84,Excited
6,344.7064911000 ,-62.2259152500 ,1,1,84,Excited
6,344.8095527000 ,-57.9656742800 ,1,1,84,Excited
6,344.9116264000 ,-62.9642299700 ,1,1,84,Excited
6,345.0182942000 ,-58.7467228900 ,1,1,84,Excited
6,345.1241480000 ,-62.0163964200 ,1,1,84,Excited
6,345.2281893000 ,-61.5943275900 ,1,1,84,Excited
6,345.3300184000 ,NaN,1,1,84,Excited
6,345.4356657000 ,-54.9702892700 ,1,1,84,Excited
6,345.5407822000 ,-63.1909404300 ,1,1,84,Excited
6,345.6450163000 ,-59.5140890000 ,1,1,84,Excited
6,345.7517601000 ,-60.3449255800 ,1,1,84,Excited
6,345.8568825000 ,-57.2958929100 ,1,1,84,Excited
6,345.9613001000 ,-58.7069914300 ,1,1,84,Excited
6,346.0679629000 ,-58.5320054600 ,1,1,84,Excited
6,346.1738767000 ,-55.5732683200 ,1,1,84,Excited
6,346.2757059000 ,-52.8680679200 ,1,1,84,Excited
6,346.3776275000 ,-61.2127071600 ,1,1,84,Excited
6,346.4819565000 ,-59.7572359700 ,1,1,84,Excited
6,346.5885923000 ,-62.0451181100 ,1,1,84,Excited
6,346.6919905000 ,-49.6318690400 ,1,1,84,Excited
6,346.7939565000 ,-44.5661996000 ,1,1,84,Excited
6,346.9005639000 ,-39.1627579800 ,1,1,84,Excited
6,347.0070298000 ,-37.2704181700 ,1,1,84,Excited
6,347.1103951000 ,-37.3499777400 ,1,1,84,Excited
6,347.2170870000 ,-45.7897322700 ,1,1,84,Excited
6,347.3238026000 ,-39.8458605300 ,1,1,84,Excited
6,347.4268258000 ,-45.9440751900 ,1,1,84,Excited
6,347.5335215000 ,-44.7857822100 ,1,1,84,Excited
6,347.6401513000 ,-45.8838159400 ,1,1,84,Excited
6,347.7433033000 ,-48.6524821600 ,1,1,84,Excited
6,347.8499300000 ,-50.4939960600 ,1,1,84,Excited
6,347.9539183000 ,-52.5763461600 ,1,1,84,Excited
6,348.0580330000 ,-53.2367908600 ,1,1,84,Excited
6,348.1600657000 ,-55.4356673800 ,1,1,84,Excited
6,348.2635248000 ,-57.0340274900 ,1,1,84,Excited
6,348.3700597000 ,-50.9153850500 ,1,1,84,Excited
6,348.4746460000 ,-58.1078777200 ,1,1,84,Excited
6,348.5767734000 ,-61.9699585000 ,1,1,84,Excited
6,348.6792626000 ,-59.6248904000 ,1,1,84,Excited
6,348.7859298000 ,-64.8246938600 ,1,1,84,Excited
6,348.8912366000 ,-53.8275755700 ,1,1,84,Excited
6,348.9971997000 ,-59.5385041200 ,1,1,84,Excited
6,349.1038399000 ,-60.9824659500 ,1,1,84,Excited
6,349.2096808000 ,-56.5218992600 ,1,1,84,Excited
6,349.3163478000 ,-60.0931321000 ,1,1,84,Excited
6,349.4231950000 ,-53.7074700800 ,1,1,84,Excited
6,349.5263618000 ,-60.3107014300 ,1,1,84,Excited
6,349.6330238000 ,-63.8971444800 ,1,1,84,Excited
6,349.7396823000 ,-60.1288003800 ,1,1,84,Excited
6,349.8426868000 ,-60.1634069200 ,1,1,84,Excited
6,349.9493185000 ,-60.3647107700 ,1,1,84,Excited
6,350.0559928000 ,-60.2136536100 ,1,1,84,Excited
6,350.1591499000 ,-55.8683980500 ,1,1,84,Excited
6,350.2657192000 ,-59.0085701400 ,1,1,84,Excited
6,350.3723019000 ,-48.3230640500 ,1,1,84,Excited
6,350.4763287000 ,-57.5812288700 ,1,1,84,Excited
6,350.5799205000 ,-44.5869378500 ,1,1,84,Excited
6,350.6845435000 ,-44.7396274500 ,1,1,84,Excited
6,350.7906033000 ,-47.0270177300 ,1,1,84,Excited
6,350.8966214000 ,-46.2653494000 ,1,1,84,Excited
6,351.0032413000 ,-49.2035281800 ,1,1,84,Excited
6,351.1091389000 ,-44.9245349200 ,1,1,84,Excited
6,351.2131813000 ,-47.5279278800 ,1,1,84,Excited
6,351.3198229000 ,-52.1585654600 ,1,1,84,Excited
6,351.4259489000 ,-55.7610506900 ,1,1,84,Excited
6,351.5299086000 ,-61.5998237500 ,1,1,84,Excited
6,351.6365620000 ,-60.2271348500 ,1,1,84,Excited
6,351.7426152000 ,-62.9994864300 ,1,1,84,Excited
6,351.8465658000 ,-62.2845209500 ,1,1,84,Excited
6,351.9531289000 ,-53.7986680500 ,1,1,84,Excited
6,352.0593455000 ,-59.2304975700 ,1,1,84,Excited
6,352.1632371000 ,-54.5469378100 ,1,1,84,Excited
6,352.2698686000 ,-56.0168012600 ,1,1,84,Excited
6,352.3741817000 ,-58.8371426000 ,1,1,84,Excited
6,352.4798430000 ,-62.0014238600 ,1,1,84,Excited
6,352.5863671000 ,-58.7495721200 ,1,1,84,Excited
6,352.6909224000 ,-49.1020447600 ,1,1,84,Excited
6,352.7965107000 ,-56.2254943000 ,1,1,84,Excited
6,352.9023658000 ,-53.8067039700 ,1,1,84,Excited
6,353.0076046000 ,-58.2518235000 ,1,1,84,Excited
6,353.1131888000 ,-60.6786279500 ,1,1,84,Excited
6,353.2198616000 ,-53.7012260000 ,1,1,84,Excited
6,353.3263600000 ,-63.5590036800 ,1,1,84,Excited
6,353.4298762000 ,-52.5497427400 ,1,1,84,Excited
6,353.5365885000 ,-60.8444673400 ,1,1,84,Excited
6,353.6430078000 ,-58.8042858800 ,1,1,84,Excited
6,353.7465125000 ,-54.8840141500 ,1,1,84,Excited
6,353.8531650000 ,-57.0182332500 ,1,1,84,Excited
6,353.9597667000 ,-59.3266779900 ,1,1,84,Excited
6,354.0632104000 ,-58.2257825800 ,1,1,84,Excited
6,354.1652805000 ,-52.0712697500 ,1,1,84,Excited
6,354.2718502000 ,-45.1115080300 ,1,1,84,Excited
6,354.3765142000 ,-41.5863159700 ,1,1,84,Excited
6,354.4798288000 ,-37.0988807300 ,1,1,84,Excited
6,354.5865703000 ,-36.2525830600 ,1,1,84,Excited
6,354.6912495000 ,-36.3193227800 ,1,1,84,Excited
6,354.7976796000 ,-42.0847710400 ,1,1,84,Excited
6,354.9044275000 ,-40.0945906100 ,1,1,84,Excited
6,355.0079781000 ,-46.7796490300 ,1,1,84,Excited
6,355.1144610000 ,-40.6533617700 ,1,1,84,Excited
6,355.2210965000 ,-39.2961982500 ,1,1,84,Excited
6,355.3247340000 ,-40.9659642600 ,1,1,84,Excited
6,355.4266205000 ,-45.0058938300 ,1,1,84,Excited
6,355.5324416000 ,-47.2484155300 ,1,1,84,Excited
6,355.6344671000 ,-46.3600490400 ,1,1,84,Excited
6,355.7409700000 ,-46.0198384000 ,1,1,84,Excited
6,355.8433956000 ,-50.1173485800 ,1,1,84,Excited
6,355.9493773000 ,-48.3224328400 ,1,1,84,Excited
6,356.0559542000 ,-56.9407964500 ,1,1,84,Excited
6,356.1582521000 ,-47.3607226500 ,1,1,84,Excited
6,356.2601529000 ,-61.9700643500 ,1,1,84,Excited
6,356.3660695000 ,-59.6941929400 ,1,1,84,Excited
6,356.4727107000 ,-55.2791706200 ,1,1,84,Excited
6,356.5768921000 ,-56.2551972100 ,1,1,84,Excited
6,356.6818245000 ,-62.8393830500 ,1,1,84,Excited
6,356.7886047000 ,-60.0233501300 ,1,1,84,Excited
6,356.8935725000 ,-61.8501972300 ,1,1,84,Excited
6,356.9993670000 ,-58.9586189400 ,1,1,84,Excited
6,357.1059698000 ,-55.0945203600 ,1,1,84,Excited
6,357.2102770000 ,-51.6178653900 ,1,1,84,Excited
6,357.3161060000 ,-54.3591293200 ,1,1,84,Excited
6,357.4227448000 ,-52.9020902800 ,1,1,84,Excited
6,357.5270555000 ,-59.6296759900 ,1,1,84,Excited
6,357.6327862000 ,-63.2262539500 ,1,1,84,Excited
6,357.7380942000 ,-54.0599744000 ,1,1,84,Excited
6,357.8436024000 ,-52.2096976100 ,1,1,84,Excited
6,357.9494022000 ,-46.5170976700 ,1,1,84,Excited
6,358.0560170000 ,-52.8954844900 ,1,1,84,Excited
6,358.1603595000 ,-54.7432344200 ,1,1,84,Excited
6,358.2670088000 ,-49.4380894600 ,1,1,84,Excited
6,358.3727176000 ,-58.6313689200 ,1,1,84,Excited
6,358.4771135000 ,-58.3953498300 ,1,1,84,Excited
6,358.5838073000 ,-58.5274485100 ,1,1,84,Excited
6,358.6893693000 ,-55.5933664000 ,1,1,84,Excited
6,358.7939186000 ,-59.3754029500 ,1,1,84,Excited
6,358.8977743000 ,-59.1863846600 ,1,1,84,Excited
6,359.0043826000 ,-61.3252091300 ,1,1,84,Excited
6,359.1106081000 ,-62.3860963800 ,1,1,84,Excited
6,359.2173698000 ,-62.1196213100 ,1,1,84,Excited
6,359.3227377000 ,-61.4996217000 ,1,1,84,Excited
6,359.4273775000 ,-59.3126370400 ,1,1,84,Excited
6,359.5341462000 ,-60.5778416400 ,1,1,84,Excited
6,359.6393343000 ,-59.2113370900 ,1,1,84,Excited
6,359.7438710000 ,-53.9413975200 ,1,1,84,Excited
6,359.8505753000 ,-58.7098939700 ,1,1,84,Excited
6,359.9560469000 ,-51.0010462900 ,1,1,88,Excited
6,360.0583404000 ,-56.5105645700 ,1,1,88,Excited
6,360.1602777000 ,-62.9299103900 ,1,1,88,Excited
6,360.2669485000 ,-56.1176925000 ,1,1,88,Excited
6,360.3727292000 ,-55.0925029600 ,1,1,88,Excited
6,360.4768201000 ,-60.9971007600 ,1,1,88,Excited
6,360.5830459000 ,-62.5949834600 ,1,1,88,Excited
6,360.6894024000 ,-60.8643914600 ,1,1,88,Excited
6,360.7934745000 ,-61.9413661600 ,1,1,88,Excited
6,360.9000849000 ,-55.5040425400 ,1,1,88,Excited
6,361.0060792000 ,-62.8214597200 ,1,1,88,Excited
6,361.1102838000 ,-55.0178516300 ,1,1,88,Excited
6,361.2169229000 ,-50.8229166600 ,1,1,88,Excited
6,361.3226997000 ,-49.8475357400 ,1,1,88,Excited
6,361.4270435000 ,-63.1895356500 ,1,1,88,Excited
6,361.5336153000 ,-55.3922101800 ,1,1,88,Excited
6,361.6393349000 ,-61.9219082200 ,1,1,88,Excited
6,361.7436722000 ,-62.9341061600 ,1,1,88,Excited
6,361.8502448000 ,-58.8092317700 ,1,1,88,Excited
6,361.9560108000 ,-60.6700154400 ,1,1,88,Excited
6,362.0603939000 ,-61.8186672400 ,1,1,88,Excited
6,362.1669979000 ,-58.3578085900 ,1,1,88,Excited
6,362.2727508000 ,-60.3549537900 ,1,1,88,Excited
6,362.3771406000 ,-56.8909496900 ,1,1,88,Excited
6,362.4811500000 ,-53.3548251800 ,1,1,88,Excited
6,362.5879488000 ,-59.1990335300 ,1,1,88,Excited
6,362.6939565000 ,-59.6448496900 ,1,1,88,Excited
6,362.7994982000 ,-63.4529433300 ,1,1,88,Excited
6,362.9061037000 ,-63.9311132900 ,1,1,88,Excited
6,363.0106099000 ,-63.0901675000 ,1,1,88,Excited
6,363.1153102000 ,-61.2680623800 ,1,1,88,Excited
6,363.2219797000 ,-60.6048990800 ,1,1,88,Excited
6,363.3273397000 ,-58.4361037400 ,1,1,88,Excited
6,363.4339723000 ,-60.4941226300 ,1,1,88,Excited
6,363.5399584000 ,-61.0388688900 ,1,1,88,Excited
6,363.6440758000 ,-56.3701111900 ,1,1,88,Excited
6,363.7506907000 ,-59.5990704900 ,1,1,88,Excited
6,363.8565226000 ,-58.9484119400 ,1,1,88,Excited
6,363.9607859000 ,-62.3244304300 ,1,1,88,Excited
6,364.0674256000 ,-55.9222487700 ,1,1,88,Excited
6,364.1732269000 ,-52.4244959000 ,1,1,88,Excited
6,364.2773691000 ,-54.9504365500 ,1,1,88,Excited
6,364.3803583000 ,-54.4542122100 ,1,1,88,Excited
6,364.4870578000 ,-40.8306085000 ,1,1,88,Excited
6,364.5918422000 ,-56.1355692700 ,1,1,88,Excited
6,364.6937584000 ,-57.8817978600 ,1,1,88,Excited
6,364.8004770000 ,-53.7534977000 ,1,1,88,Excited
6,364.9066240000 ,-56.6401792900 ,1,1,88,Excited
6,365.0102543000 ,-53.7627415500 ,1,1,88,Excited
6,365.1146693000 ,-54.9950816900 ,1,1,88,Excited
6,365.2214478000 ,-60.5316247200 ,1,1,88,Excited
6,365.3266697000 ,-57.7219111600 ,1,1,88,Excited
6,365.4333496000 ,-51.2206349200 ,1,1,88,Excited
6,365.5390898000 ,-56.4206636100 ,1,1,88,Excited
6,365.6430105000 ,-60.4031632700 ,1,1,88,Excited
6,365.7457032000 ,-60.9477140600 ,1,1,88,Excited
6,365.8523410000 ,-41.3027767300 ,1,1,88,Excited
6,365.9579694000 ,-53.6527152100 ,1,1,88,Excited
6,366.0646427000 ,-50.9621057700 ,1,1,88,Excited
6,366.1712490000 ,-51.1948192900 ,1,1,88,Excited
6,366.2761285000 ,-52.1944527500 ,1,1,88,Excited
6,366.3827370000 ,-57.1607978500 ,1,1,88,Excited
6,366.4890727000 ,-59.6348687300 ,1,1,88,Excited
6,366.5987847000 ,-50.5988143400 ,1,1,88,Excited
6,366.7036260000 ,-59.6112010900 ,1,1,88,Excited
6,366.8090575000 ,-56.4087282400 ,1,1,88,Excited
6,366.9156663000 ,-59.2555071300 ,1,1,88,Excited
6,367.0223749000 ,-63.1354673500 ,1,1,88,Excited
6,367.1256373000 ,-56.5939493100 ,1,1,88,Excited
6,367.2323041000 ,-61.6593440400 ,1,1,88,Excited
6,367.3389878000 ,-61.5025827700 ,1,1,88,Excited
6,367.4420356000 ,-56.1089913400 ,1,1,88,Excited
6,367.5486526000 ,-52.6549930000 ,1,1,88,Excited
6,367.6552435000 ,-36.7346494200 ,1,1,88,Excited
6,367.7583473000 ,-52.9128364000 ,1,1,88,Excited
6,367.8616933000 ,-58.3946278100 ,1,1,88,Excited
6,367.9681898000 ,-43.9995015300 ,1,1,88,Excited
6,368.0728533000 ,-57.3683931300 ,1,1,88,Excited
6,368.1747878000 ,-59.0211414200 ,1,1,88,Excited
6,368.2814589000 ,-49.8129956400 ,1,1,88,Excited
6,368.3881433000 ,-58.1634569600 ,1,1,88,Excited
6,368.4911307000 ,-58.5369113600 ,1,1,88,Excited
6,368.5979065000 ,-54.0376720300 ,1,1,88,Excited
6,368.7046443000 ,-55.5744460500 ,1,1,88,Excited
6,368.8111513000 ,-48.5034006800 ,1,1,88,Excited
6,368.9178579000 ,-47.9597285200 ,1,1,88,Excited
6,369.0240823000 ,-48.0080998300 ,1,1,88,Excited
6,369.1306421000 ,-48.9828810100 ,1,1,88,Excited
6,369.2325628000 ,-56.1075205200 ,1,1,88,Excited
6,369.3387043000 ,-55.0886562300 ,1,1,88,Excited
6,369.4407481000 ,-52.4105811100 ,1,1,88,Excited
6,369.5463570000 ,-33.5109128500 ,1,1,88,Excited
6,369.6529053000 ,-49.5228935200 ,1,1,88,Excited
6,369.7575807000 ,-55.5391314300 ,1,1,88,Excited
6,369.8642907000 ,-54.0115139500 ,1,1,88,Excited
6,369.9696435000 ,-60.5571710600 ,1,1,88,Excited
6,370.0719255000 ,-51.6569080000 ,1,1,88,Excited
6,370.1739115000 ,-52.3142540600 ,1,1,88,Excited
6,370.2805819000 ,-47.7024175000 ,1,1,88,Excited
6,370.3872091000 ,-50.9048907900 ,1,1,88,Excited
6,370.4904613000 ,-58.7270572100 ,1,1,88,Excited
6,370.5943069000 ,-55.6470223700 ,1,1,88,Excited
6,370.7009575000 ,-54.9708427500 ,1,1,88,Excited
6,370.8068955000 ,-55.6615389900 ,1,1,88,Excited
6,370.9115921000 ,-29.0287733900 ,1,1,88,Excited
6,371.0149723000 ,-35.2722517600 ,1,1,88,Excited
6,371.1217556000 ,-59.4244187900 ,1,1,88,Excited
6,371.2282381000 ,-53.1103870300 ,1,1,88,Excited
6,371.3348013000 ,-44.0477447500 ,1,1,88,Excited
6,371.4402662000 ,-59.9671481700 ,1,1,88,Excited
6,371.5449102000 ,-60.4245826300 ,1,1,88,Excited
6,371.6515260000 ,-54.4661609500 ,1,1,88,Excited
6,371.7570225000 ,-53.0703439300 ,1,1,88,Excited
6,371.8616369000 ,-61.1914676500 ,1,1,88,Excited
6,371.9683938000 ,-60.4868677100 ,1,1,88,Excited
6,372.0736645000 ,-56.4263653400 ,1,1,88,Excited
6,372.1767299000 ,-60.2971503900 ,1,1,88,Excited
6,372.2833395000 ,-61.4009761700 ,1,1,88,Excited
6,372.3883926000 ,-62.6518490400 ,1,1,88,Excited
6,372.4904748000 ,-50.3220850200 ,1,1,88,Excited
6,372.5935846000 ,-62.6882939500 ,1,1,88,Excited
6,372.7003202000 ,-58.5159717000 ,1,1,88,Excited
6,372.8052773000 ,-60.1867437400 ,1,1,88,Excited
6,372.9072572000 ,-59.2926934000 ,1,1,88,Excited
6,373.0126742000 ,-48.0205214800 ,1,1,88,Excited
6,373.1192981000 ,-60.2037402000 ,1,1,88,Excited
6,373.2240097000 ,-52.9124843200 ,1,1,88,Excited
6,373.3306917000 ,-60.8165312900 ,1,1,88,Excited
6,373.4363023000 ,-42.4024394500 ,1,1,88,Excited
6,373.5407259000 ,-57.0368530700 ,1,1,88,Excited
6,373.6473414000 ,-61.8770218100 ,1,1,88,Excited
6,373.7533935000 ,-59.4076772000 ,1,1,88,Excited
6,373.8551120000 ,-36.7579459300 ,1,1,88,Excited
6,373.9570133000 ,-52.4413910400 ,1,1,88,Excited
6,374.0636513000 ,-58.8593829500 ,1,1,88,Excited
6,374.1700539000 ,-60.4511862700 ,1,1,88,Excited
6,374.2734853000 ,-59.7693834000 ,1,1,88,Excited
6,374.3801592000 ,-55.6286752700 ,1,1,88,Excited
6,374.4867204000 ,-62.7762159300 ,1,1,88,Excited
6,374.5898620000 ,-37.1191813700 ,1,1,88,Excited
6,374.6938692000 ,-54.7552731000 ,1,1,88,Excited
6,374.8005719000 ,-58.5955301200 ,1,1,88,Excited
6,374.9065505000 ,-50.8289807400 ,1,1,88,Excited
6,375.0131652000 ,-60.5426619400 ,1,1,88,Excited
6,375.1186175000 ,-56.3981930600 ,1,1,88,Excited
6,375.2233654000 ,-58.8319613200 ,1,1,88,Excited
6,375.3252241000 ,-57.0934674000 ,1,1,88,Excited
6,375.4308915000 ,NaN,1,1,88,Excited
6,375.5351592000 ,-42.0422989700 ,1,1,88,Excited
6,375.6400737000 ,-45.2519864700 ,1,1,88,Excited
6,375.7467429000 ,-56.6796809700 ,1,1,88,Excited
6,375.8517945000 ,-61.0416512400 ,1,1,88,Excited
6,375.9568141000 ,-63.1831206000 ,1,1,88,Excited
6,376.0634220000 ,-50.8734358200 ,1,1,88,Excited
6,376.1700465000 ,-58.3861341800 ,1,1,88,Excited
6,376.2760794000 ,-56.4207397500 ,1,1,88,Excited
6,376.3827805000 ,-56.6102614400 ,1,1,88,Excited
6,376.4883581000 ,-58.9945153100 ,1,1,88,Excited
6,376.5902660000 ,-50.8471629900 ,1,1,88,Excited
6,376.6969406000 ,-50.0190181700 ,1,1,88,Excited
6,376.8026510000 ,-56.3239730800 ,1,1,88,Excited
6,376.9069577000 ,-62.6252058800 ,1,1,88,Excited
6,377.0135818000 ,-59.2214188000 ,1,1,88,Excited
6,377.1192245000 ,-61.4099089400 ,1,1,88,Excited
6,377.2236657000 ,-52.7107321100 ,1,1,88,Excited
6,377.3299269000 ,-60.1449395100 ,1,1,88,Excited
6,377.4359350000 ,NaN,1,1,88,Excited
6,377.5383595000 ,-56.8800399500 ,1,1,88,Excited
6,377.6404389000 ,-56.7600561700 ,1,1,88,Excited
6,377.7470254000 ,-51.8218648800 ,1,1,88,Excited
6,377.8525990000 ,-55.1530958700 ,1,1,88,Excited
6,377.9571121000 ,-53.2221662200 ,1,1,88,Excited
6,378.0637872000 ,-52.8836384500 ,1,1,88,Excited
6,378.1672700000 ,-49.4309059500 ,1,1,88,Excited
6,378.2737597000 ,-55.1342815300 ,1,1,88,Excited
6,378.3804344000 ,-62.5788146600 ,1,1,88,Excited
6,378.4843992000 ,-51.6049470600 ,1,1,88,Excited
6,378.5904653000 ,-53.9964751000 ,1,1,88,Excited
6,378.6949205000 ,-58.9034373100 ,1,1,88,Excited
6,378.8015827000 ,-57.9204633800 ,1,1,88,Excited
6,378.9072108000 ,-56.1448366400 ,1,1,88,Excited
6,379.0135620000 ,-46.8809412700 ,1,1,88,Excited
6,379.1169228000 ,-54.9194702700 ,1,1,88,Excited
6,379.2219642000 ,-54.3658786000 ,1,1,88,Excited
6,379.3260347000 ,-57.8666216500 ,1,1,88,Excited
6,379.4327984000 ,-61.8592604100 ,1,1,88,Excited
6,379.5386255000 ,-58.6438558900 ,1,1,88,Excited
6,379.6452117000 ,-60.7776818600 ,1,1,88,Excited
6,379.7518900000 ,-48.7040099100 ,1,1,88,Excited
6,379.8572037000 ,-60.5418708500 ,1,1,88,Excited
6,379.9637707000 ,-48.7147889700 ,1,1,88,Excited
6,380.0696414000 ,-45.9879628900 ,1,1,88,Excited
6,380.1736456000 ,-55.5319071800 ,1,1,88,Excited
6,380.2793400000 ,-50.7508020800 ,1,1,88,Excited
6,380.3859801000 ,-56.9504778600 ,1,1,88,Excited
6,380.4902642000 ,-61.4230937100 ,1,1,88,Excited
6,380.5934647000 ,-56.6071943100 ,1,1,88,Excited
6,380.7001809000 ,-56.1245595300 ,1,1,88,Excited
6,380.8065803000 ,-55.6524792400 ,1,1,88,Excited
6,380.9133893000 ,-40.0226111300 ,1,1,88,Excited
6,381.0196664000 ,-58.6896194400 ,1,1,88,Excited
6,381.1230811000 ,-60.3307934300 ,1,1,88,Excited
6,381.2298425000 ,-63.7178946400 ,1,1,88,Excited
6,381.3364317000 ,-49.7273058100 ,1,1,88,Excited
6,381.4395535000 ,-50.1819405700 ,1,1,88,Excited
6,381.5463347000 ,-55.0966911300 ,1,1,88,Excited
6,381.6529987000 ,-49.6660718100 ,1,1,88,Excited
6,381.7559231000 ,-47.5180357000 ,1,1,88,Excited
6,381.8626958000 ,-54.7634286500 ,1,1,88,Excited
6,381.9682418000 ,-53.8721579100 ,1,1,88,Excited
6,382.0723753000 ,-61.8644018200 ,1,1,88,Excited
6,382.1790040000 ,-53.3300919700 ,1,1,88,Excited
6,382.2848858000 ,-55.9322735200 ,1,1,88,Excited
6,382.3869606000 ,-57.6937334100 ,1,1,88,Excited
6,382.4890022000 ,-60.7014903600 ,1,1,88,Excited
6,382.5933163000 ,-58.3114827500 ,1,1,88,Excited
6,382.7000534000 ,-51.0405709800 ,1,1,88,Excited
6,382.8053565000 ,-52.6900278300 ,1,1,88,Excited
6,382.9097482000 ,-57.3399705500 ,1,1,88,Excited
6,383.0135449000 ,-48.1089118700 ,1,1,88,Excited
6,383.1197145000 ,-55.5074703800 ,1,1,88,Excited
6,383.2215898000 ,-47.6158710700 ,1,1,88,Excited
6,383.3266284000 ,-58.9432480700 ,1,1,88,Excited
6,383.4308288000 ,NaN,1,1,88,Excited
6,383.5362803000 ,-49.7160715800 ,1,1,88,Excited
6,383.6428508000 ,-57.9353866200 ,1,1,88,Excited
6,383.7494262000 ,-51.8607953400 ,1,1,88,Excited
6,383.8544141000 ,-47.7237104600 ,1,1,88,Excited
6,383.9599758000 ,-63.1177836700 ,1,1,88,Excited
6,384.0665082000 ,-50.1712122900 ,1,1,88,Excited
6,384.1708969000 ,-49.6325247500 ,1,1,88,Excited
6,384.2766597000 ,-58.5991298600 ,1,1,88,Excited
6,384.3805891000 ,-63.8281165200 ,1,1,88,Excited
6,384.4852670000 ,-49.2614809700 ,1,1,88,Excited
6,384.5918625000 ,-63.3068181700 ,1,1,88,Excited
6,384.6985212000 ,-46.0652648600 ,1,1,88,Excited
6,384.8041570000 ,-46.2662188600 ,1,1,88,Excited
6,384.9100400000 ,-60.1901740900 ,1,1,88,Excited
6,385.0135624000 ,-61.5495411700 ,1,1,88,Excited
6,385.1185970000 ,-52.3232251200 ,1,1,88,Excited
6,385.2206439000 ,-58.2488678300 ,1,1,88,Excited
6,385.3266829000 ,-42.6044808100 ,1,1,88,Excited
6,385.4332788000 ,-57.6691147700 ,1,1,88,Excited
6,385.5351483000 ,-37.5387577800 ,1,1,88,Excited
6,385.6371978000 ,-59.2610793100 ,1,1,88,Excited
6,385.7433165000 ,-59.1308264800 ,1,1,88,Excited
6,385.8498932000 ,-59.5033329700 ,1,1,88,Excited
6,385.9535245000 ,-57.3441086200 ,1,1,88,Excited
6,386.0602828000 ,-58.9903077900 ,1,1,88,Excited
6,386.1658029000 ,-59.0040971200 ,1,1,88,Excited
6,386.2699874000 ,-49.7909591600 ,1,1,88,Excited
6,386.3766052000 ,-45.6679574100 ,1,1,88,Excited
6,386.4822950000 ,-52.7111532400 ,1,1,88,Excited
6,386.5843944000 ,-48.4417263700 ,1,1,88,Excited
6,386.6863016000 ,-60.2226798500 ,1,1,88,Excited
6,386.7930033000 ,-59.6430490900 ,1,1,88,Excited
6,386.8990038000 ,-59.8318406800 ,1,1,88,Excited
6,387.0029657000 ,-58.6718877500 ,1,1,88,Excited
6,387.1095654000 ,-60.3033486200 ,1,1,88,Excited
6,387.2158872000 ,-47.0836607800 ,1,1,88,Excited
6,387.3195480000 ,-43.1552567400 ,1,1,88,Excited
6,387.4261470000 ,-59.5501197300 ,1,1,88,Excited
6,387.5320078000 ,-60.3631533100 ,1,1,88,Excited
6,387.6359839000 ,-57.6107300800 ,1,1,88,Excited
6,387.7400492000 ,NaN,1,1,88,Excited
6,387.8458117000 ,-56.5492820300 ,1,1,88,Excited
6,387.9525759000 ,-39.1863426500 ,1,1,88,Excited
6,388.0575215000 ,-52.3395493300 ,1,1,88,Excited
6,388.1620588000 ,-60.5857732800 ,1,1,88,Excited
6,388.2668571000 ,-53.2593033400 ,1,1,88,Excited
6,388.3687865000 ,-53.7842315500 ,1,1,88,Excited
6,388.4754201000 ,-56.8323012900 ,1,1,88,Excited
6,388.5812085000 ,-52.1494437000 ,1,1,88,Excited
6,388.6831003000 ,-53.0146086200 ,1,1,88,Excited
6,388.7853059000 ,-50.5797806400 ,1,1,88,Excited
6,388.8920619000 ,-61.6537039800 ,1,1,88,Excited
6,388.9978946000 ,-57.0122601400 ,1,1,88,Excited
6,389.0998904000 ,-53.8495138500 ,1,1,88,Excited
6,389.2020071000 ,-57.8068766600 ,1,1,88,Excited
6,389.3070732000 ,-62.3458512100 ,1,1,88,Excited
6,389.4138060000 ,-50.7642069100 ,1,1,88,Excited
6,389.5183347000 ,-61.9959283100 ,1,1,88,Excited
6,389.6220094000 ,-58.9598774500 ,1,1,88,Excited
6,389.7241524000 ,-47.6738405000 ,1,1,88,Excited
6,389.8307189000 ,-58.3634530700 ,1,1,88,Excited
6,389.9349819000 ,-58.1043463500 ,1,1,88,Excited
